Year	DOY	Hour	Minute	Tair	Pressure	Precipitation	Kdown	WindSpeed	RelativeHumidity
2010	22	0	0	0.6	101	0	0	2.24	83.34
2010	22	1	0	0.6	101	0	0	2.68	85.49
2010	22	2	0	1.1	101	0	0	3.13	87.45
2010	22	3	0	1.1	101	0	0	3.58	89.51
2010	22	4	0	0.6	101	0	0	4.02	90.62
2010	22	5	0	1.1	101	0	0	3.58	90.81
2010	22	6	0	1.1	101	0	0	4.02	90.67
2010	22	7	0	0.6	101	0	0	4.92	90.48
2010	22	8	0	0.6	101	0	30.5	5.81	91.35
2010	22	9	0	1.1	101	0	137	4.47	85.81
2010	22	10	0	2.8	101	0	272	6.26	79.6
2010	22	11	0	3.9	101	0	345	4.92	72.83
2010	22	12	0	5.6	101	0	398.5	7.15	71.35
2010	22	13	0	6.1	101	0	341.5	7.15	70.7
2010	22	14	0	6.7	101	0	308	6.26	72.29
2010	22	15	0	6.7	101	0	223.5	6.71	75.67
2010	22	16	0	6.1	101	0	87	5.81	84.79
2010	22	17	0	4.4	101	0	13.5	1.34	83.62
2010	22	18	0	3.3	101	0	0	3.58	85.02
2010	22	19	0	3.3	101	0	0	3.13	92.8
2010	22	20	0	3.3	101	0	0	5.81	93.04
2010	22	21	0	2.2	101	0	0	4.47	91.87
2010	22	22	0	1.7	101	0	0	4.02	90.18
2010	22	23	0	1.1	101	0	0	4.47	88.05
2010	23	0	0	0	101	0	0	5.81	85.18
2010	23	1	0	-0.6	101	0	0	4.47	88.46
2010	23	2	0	-1.1	101	0	0	3.13	85.78
2010	23	3	0	-1.7	101	0	0	3.58	81.96
2010	23	4	0	-2.2	102	0	0	4.47	86.11
2010	23	5	0	-1.7	102	0	0	4.47	84.26
2010	23	6	0	-2.2	102	0	0	4.47	82.32
2010	23	7	0	-2.8	102	0	0	3.58	80.5
2010	23	8	0	-2.2	102	0	63	3.58	71.79
2010	23	9	0	-0.6	102	0	230.5	4.92	62.53
2010	23	10	0	0.6	102	0	385.5	4.02	60.16
2010	23	11	0	2.8	102	0	497	1.34	54.94
2010	23	12	0	3.9	102	0	551	2.68	50.68
2010	23	13	0	4.4	102	0	542	1.34	45.72
2010	23	14	0	5	102	0	473	1.34	45.25
2010	23	15	0	3.9	102	0	350	3.13	51.67
2010	23	16	0	2.8	102	0	187.5	4.02	45.41
2010	23	17	0	0.6	102	0	30	2.24	48.5
2010	23	18	0	-1.1	102	0	0	2.68	55.46
2010	23	19	0	1.1	102	0	0	1.34	60.17
2010	23	20	0	-1.7	102	0	0	2.24	64.62
2010	23	21	0	-1.1	102	0	0	1.34	67.75
2010	23	22	0	-1.1	102	0	0	0.01	71.06
2010	23	23	0	-0.6	102	0	0	1.34	74.94
2010	24	0	0	-1.7	102	0	0	0.01	77.45
2010	24	1	0	-2.2	102	0	0	0.01	79.86
2010	24	2	0	-1.1	102	0	0	2.68	83.27
2010	24	3	0	-1.1	102	0	0	2.68	86.96
2010	24	4	0	-2.2	102	0	0	0.01	90.43
2010	24	5	0	-2.2	102	0	0	1.34	94.19
2010	24	6	0	-1.1	102	0	0	2.68	98.45
2010	24	7	0	-1.7	102	0	0	2.24	100
2010	24	8	0	0	102	0	13	2.68	98.16
2010	24	9	0	1.7	102	0	50	3.13	91.86
2010	24	10	0	3.3	101	0	29	3.58	91.24
2010	24	11	0	4.4	101	0	112.5	3.58	95.75
2010	24	12	0	5	101	0	103	6.71	92.75
2010	24	13	0	6.7	101	0	65.5	4.92	95.87
2010	24	14	0	6.7	101	0	55	4.02	100
2010	24	15	0	6.7	101	0	28	3.13	100
2010	24	16	0	7.2	101	0	24	3.58	100
2010	24	17	0	7.2	101	0	3.5	3.13	100
2010	24	18	0	7.2	101	0	0	3.13	100
2010	24	19	0	8.9	101	0	0	4.47	100
2010	24	20	0	8.9	101	0	0	4.92	100
2010	24	21	0	8.3	101	0	0	4.92	100
2010	24	22	0	8.3	101	0	0	4.47	100
2010	24	23	0	8.3	101	0	0	4.92	100
2010	25	0	0	8.9	100	0	0	7.6	100
2010	25	1	0	9.4	100	0	0	8.05	100
2010	25	2	0	8.9	100	0	0	8.05	100
2010	25	3	0	9.4	100	0	0	9.39	100
2010	25	4	0	10	100	0	0	9.39	100
2010	25	5	0	10	100	0	0	11.18	100
2010	25	6	0	10	100	0	0	11.62	100
2010	25	7	0	10.6	100	0.25	0	12.96	100
2010	25	8	0	10.6	99	0.51	1	13.86	98.8
2010	25	9	0	10.6	99	2.03	7	13.86	100
2010	25	10	0	11.1	99	2.29	6	14.75	100
2010	25	11	0	11.1	99	2.79	47.5	14.31	97.32
2010	25	12	0	11.1	98	5.08	15	14.75	99.62
2010	25	13	0	11.7	98	2.79	29	17.43	98.93
2010	25	14	0	11.1	99	5.08	16	12.52	99.18
2010	25	15	0	10	99	0.76	14	10.73	99.06
2010	25	16	0	8.9	99	0	169	10.28	100
2010	25	17	0	8.3	99	0	28.5	9.83	100
2010	25	18	0	7.8	99	0	0	6.71	100
2010	25	19	0	7.2	99	0	0	4.47	100
2010	25	20	0	8.9	99	0	0	5.81	100
2010	25	21	0	9.4	99	0	0	4.02	100
2010	25	22	0	8.3	99	0	0	4.47	100
2010	25	23	0	9.4	99	0	0	4.02	97.81
2010	26	0	0	8.9	99	0	0	3.58	92.86
2010	26	1	0	7.2	99	0	0	6.26	98.36
2010	26	2	0	6.1	99	0	0	5.81	97.73
2010	26	3	0	5.6	99	0.25	0	4.47	100
2010	26	4	0	4.4	99	0	0	5.81	100
2010	26	5	0	4.4	100	0	0	4.92	100
2010	26	6	0	3.3	100	0	0	3.58	100
2010	26	7	0	4.4	100	0	0	6.26	99.04
2010	26	8	0	3.3	100	0	58.5	7.6	91.83
2010	26	9	0	3.9	100	0	214.5	6.71	83.26
2010	26	10	0	5	100	0	363.5	8.94	72.94
2010	26	11	0	5.6	100	0	337	9.83	62.91
2010	26	12	0	5.6	100	0	312	9.39	63.01
2010	26	13	0	5.6	100	0	330	11.62	63.89
2010	26	14	0	6.1	100	0	200.5	10.28	68.74
2010	26	15	0	6.7	100	0	94.5	9.39	69.04
2010	26	16	0	5	100	0	127.5	10.28	75.38
2010	26	17	0	5	100	0	30.5	10.28	81.97
2010	26	18	0	4.4	100	0	0	7.15	89.54
2010	26	19	0	3.3	100	0	0	6.71	90.04
2010	26	20	0	2.8	100	0	0	5.81	96.32
2010	26	21	0	2.8	100	0	0	7.15	94.05
2010	26	22	0	2.8	101	0	0	6.71	89.38
2010	26	23	0	2.2	101	0	0	4.92	84.41
2010	27	0	0	1.7	101	0	0	4.47	82.1
2010	27	1	0	1.1	101	0	0	4.02	87.18
2010	27	2	0	0.6	101	0	0	4.92	86.67
2010	27	3	0	0	101	0	0	6.26	85.8
2010	27	4	0	-0.6	101	0	0	4.92	85.91
2010	27	5	0	-0.6	101	0	0	4.02	86.49
2010	27	6	0	-0.6	101	0	0	4.92	87.01
2010	27	7	0	0	101	0	0	4.47	88.19
2010	27	8	0	0	101	0	63.5	4.02	82.74
2010	27	9	0	1.1	101	0	221.5	3.13	73.98
2010	27	10	0	2.8	101	0	372	6.26	67.88
2010	27	11	0	3.3	101	0	479.5	5.81	68.46
2010	27	12	0	3.9	101	0	530.5	7.15	64.91
2010	27	13	0	5	101	0	142.5	8.94	65.9
2010	27	14	0	3.9	101	0	248.5	7.6	72.01
2010	27	15	0	3.3	101	0	233	8.05	73.85
2010	27	16	0	2.8	101	0	184	7.15	79.86
2010	27	17	0	2.2	101	0	32	7.15	82.94
2010	27	18	0	2.2	102	0	0	6.71	82.18
2010	27	19	0	1.7	102	0	0	5.81	81.42
2010	27	20	0	1.7	102	0	0	5.81	80.61
2010	27	21	0	1.1	101	0	0	3.58	80.85
2010	27	22	0	-0.6	101	0	0	3.13	82.49
2010	27	23	0	0	101	0	0	3.58	83.71
2010	28	0	0	0.6	102	0	0	3.13	83.97
2010	28	1	0	-0.6	102	0	0	4.02	84.09
2010	28	2	0	0	102	0	0	3.58	83.94
2010	28	3	0	-2.2	101	0	0	2.68	84.58
2010	28	4	0	-1.1	101	0	0	4.47	85.6
2010	28	5	0	0	101	0	0	4.47	86.68
2010	28	6	0	0.6	101	0	0	4.92	87.22
2010	28	7	0	0.6	101	0	0	4.02	88.29
2010	28	8	0	1.1	101	0	3	4.92	84.27
2010	28	9	0	0	101	0.51	10	4.02	80.58
2010	28	10	0	0	101	1.27	55.5	2.68	77.32
2010	28	11	0	0.6	101	0.25	111.5	4.02	78.38
2010	28	12	0	1.1	101	0	263	3.58	77.88
2010	28	13	0	2.2	100	0	359	2.68	79.1
2010	28	14	0	5	100	0	450	4.02	79.23
2010	28	15	0	6.1	100	0	334.5	8.05	83.36
2010	28	16	0	5	101	0	186	10.28	79.59
2010	28	17	0	4.4	101	0	34	10.73	75.15
2010	28	18	0	3.9	101	0	0	10.73	63.37
2010	28	19	0	0.6	101	0	0	10.28	56.08
2010	28	20	0	-1.7	101	0	0	13.41	57.23
2010	28	21	0	-3.3	101	0	0	13.41	57.61
2010	28	22	0	-5.6	101	0	0	15.2	56.61
2010	28	23	0	-6.1	102	0	0	7.6	60.61
2010	29	0	0	-6.7	102	0	0	9.39	60.19
2010	29	1	0	-7.2	102	0	0	11.62	59.24
2010	29	2	0	-7.2	102	0	0	10.28	62.54
2010	29	3	0	-7.8	102	0	0	8.05	61.4
2010	29	4	0	-7.8	102	0	0	7.15	61.16
2010	29	5	0	-7.8	102	0	0	7.6	66.38
2010	29	6	0	-8.3	102	0	0	7.6	66.49
2010	29	7	0	-8.3	102	0	0	10.73	66.62
2010	29	8	0	-8.3	102	0	73	8.94	62.14
2010	29	9	0	-7.8	102	0	241	9.39	62.95
2010	29	10	0	-6.7	102	0	282.5	10.28	59.53
2010	29	11	0	-6.1	102	0	304	7.6	60.6
2010	29	12	0	-6.1	102	0	421	8.05	56.95
2010	29	13	0	-5	102	0	403.5	7.15	57.38
2010	29	14	0	-4.4	102	0	484.5	12.52	57.47
2010	29	15	0	-3.9	102	0	365	9.83	57.74
2010	29	16	0	-4.4	102	0	206.5	9.39	62.42
2010	29	17	0	-5.6	102	0	39.5	10.73	62.42
2010	29	18	0	-5.6	102	0	0	8.94	61.8
2010	29	19	0	-5.6	102	0	0	7.15	66.4
2010	29	20	0	-6.1	102	0	0	8.05	66.73
2010	29	21	0	-7.2	102	0	0	8.05	66.74
2010	29	22	0	-7.2	102	0	0	12.52	65.99
2010	29	23	0	-8.3	102	0	0	8.94	64.85
2010	30	0	0	-8.3	102	0	0	8.05	69.29
2010	30	1	0	-8.3	102	0	0	8.05	68.52
2010	30	2	0	-8.9	102	0	0	9.39	67.95
2010	30	3	0	-8.9	102	0	0	6.71	72.98
2010	30	4	0	-8.9	102	0	0	9.39	72.49
2010	30	5	0	-8.9	102	0	0	5.81	71.46
2010	30	6	0	-9.4	102	0	0	7.6	69.65
2010	30	7	0	-10	102	0	0	6.71	72.71
2010	30	8	0	-9.4	102	0	42	4.92	65.36
2010	30	9	0	-8.9	102	0	124	6.26	64.82
2010	30	10	0	-8.3	102	0	260.5	5.81	62.07
2010	30	11	0	-8.3	102	0	241.5	6.71	59.78
2010	30	12	0	-8.3	102	0	152.5	6.71	60.63
2010	30	13	0	-7.8	102	0	204.5	6.26	54.94
2010	30	14	0	-7.2	102	0	23.5	4.47	56
2010	30	15	0	-7.2	101	0	27.5	4.92	60.64
2010	30	16	0	-7.2	101	0	24	5.81	66.19
2010	30	17	0	-7.2	101	0	1	4.47	71.39
2010	30	18	0	-7.2	101	0	0	5.81	72.95
2010	30	19	0	-7.2	101	0	0	5.81	78.07
2010	30	20	0	-7.2	101	0	0	4.92	77.02
2010	30	21	0	-7.2	101	0	0	6.26	75.54
2010	30	22	0	-7.2	101	0	0	6.26	80.22
2010	30	23	0	-7.2	101	0	0	7.15	79.12
2010	31	0	0	-7.2	101	0	0	7.15	78.12
2010	31	1	0	-7.2	101	0	0	7.6	77.13
2010	31	2	0	-7.2	101	0	0	6.71	76.01
2010	31	3	0	-7.8	101	0	0	7.15	74.86
2010	31	4	0	-8.3	101	0	0	6.26	73.9
2010	31	5	0	-8.3	101	0	0	6.26	72.82
2010	31	6	0	-8.9	101	0	0	8.05	77.34
2010	31	7	0	-9.4	101	0	0	6.26	75.94
2010	31	8	0	-8.9	101	0	78	6.26	73.47
2010	31	9	0	-7.8	101	0	247.5	4.92	61.75
2010	31	10	0	-6.1	101	0	401.5	4.47	57.12
2010	31	11	0	-5	101	0	512.5	3.13	54.07
2010	31	12	0	-3.3	101	0	567.5	3.58	48.92
2010	31	13	0	-2.8	101	0	561.5	4.47	52.07
2010	31	14	0	-1.7	101	0	494.5	3.58	51.2
2010	31	15	0	-1.7	101	0	373.5	4.47	54.29
2010	31	16	0	-2.2	101	0	213	4.92	64.93
2010	31	17	0	-2.2	101	0	50	6.26	68.62
2010	31	18	0	-2.2	101	0	0	6.71	67.9
2010	31	19	0	-2.2	101	0	0	5.81	67.83
2010	31	20	0	-2.2	101	0	0	6.71	73.49
2010	31	21	0	-2.2	101	0	0	6.71	73.99
2010	31	22	0	-2.2	101	0	0	6.26	75.16
2010	31	23	0	-3.3	101	0	0	8.94	82.08
2010	32	0	0	-3	101	0	0	6.26	83.02
2010	32	1	0	-3.3	101	0	0	7.6	83.53
2010	32	2	0	-3.9	101	0	0	6.26	83.64
2010	32	3	0	-3.3	102	0	0	4.47	83.66
2010	32	4	0	-3.3	102	0	0	4.92	83.66
2010	32	5	0	-3.3	102	0	0	6.71	83.94
2010	32	6	0	-3.3	102	0	0	6.26	84.6
2010	32	7	0	-3.3	102	0	0	6.26	85.89
2010	32	8	0	-2.8	102	0	78.5	7.6	82.35
2010	32	9	0	-1.7	102	0	247.5	7.15	69.17
2010	32	10	0	-1.1	102	0	402.5	8.94	62.81
2010	32	11	0	0.6	102	0	462	6.26	58.08
2010	32	12	0	0.6	102	0	445.5	6.26	58.29
2010	32	13	0	1.7	102	0	448.5	6.71	59.29
2010	32	14	0	1.7	102	0	434	4.92	57.11
2010	32	15	0	2.2	102	0	312	6.26	60.55
2010	32	16	0	1.7	102	0	209.5	7.15	70.35
2010	32	17	0	1.1	102	0	49.5	7.6	74.9
2010	32	18	0	0.6	102	0	0	6.71	75.77
2010	32	19	0	0.6	102	0	0	4.02	76.85
2010	32	20	0	0	102	0	0	6.26	77.14
2010	32	21	0	0	102	0	0	6.71	77.23
2010	32	22	0	0	102	0	0	4.92	82.83
2010	32	23	0	-0.6	102	0	0	4.92	82.13
2010	33	0	0	-1.1	102	0	0	4.02	87.35
2010	33	1	0	-1.1	102	0	0	4.02	85.62
2010	33	2	0	-1.1	102	0	0	4.47	89.75
2010	33	3	0	-1.7	102	0	0	4.02	86.92
2010	33	4	0	-1.7	102	0	0	2.68	83.35
2010	33	5	0	-2.8	102	0	0	2.68	78.51
2010	33	6	0	-3.3	102	0	0	3.13	76.51
2010	33	7	0	-3.3	102	0	0	1.34	78.42
2010	33	8	0	-2.8	102	0	14.5	1.34	74.53
2010	33	9	0	-1.1	102	0	89	2.68	68.86
2010	33	10	0	-1.1	102	0	148.5	2.24	63.67
2010	33	11	0	0	102	0	307.5	1.34	59.03
2010	33	12	0	0	102	0	240	2.68	59.01
2010	33	13	0	0	102	0	192	2.24	59.73
2010	33	14	0	0	102	0	153	3.13	62.3
2010	33	15	0	0	102	0	70	3.13	66.37
2010	33	16	0	0	102	0	44	2.24	73.65
2010	33	17	0	0	102	0	7.5	2.68	72.89
2010	33	18	0	0	102	0	0	3.13	78.68
2010	33	19	0	-0.6	101	0	0	3.13	79.47
2010	33	20	0	-0.6	101	0	0	3.13	75.66
2010	33	21	0	-0.6	101	0	0	2.24	77.33
2010	33	22	0	-0.6	101	0	0	3.13	78.77
2010	33	23	0	-0.6	101	0	0	3.13	80.69
2010	34	0	0	-1.1	101	0	0	3.58	82.86
2010	34	1	0	-1.7	101	0.25	0	3.58	84.87
2010	34	2	0	-1.7	101	0.25	0	3.13	92.91
2010	34	3	0	-2.2	101	0.25	0	3.58	94.19
2010	34	4	0	-2.2	101	0	0	3.13	94.36
2010	34	5	0	-2.2	101	0	0	3.13	93.9
2010	34	6	0	-2.2	101	0	0	1.34	93.04
2010	34	7	0	-1.7	101	0	0	1.34	93.08
2010	34	8	0	-1.7	101	0	15.5	1.34	88.27
2010	34	9	0	-0.6	101	0	120	1.34	89.87
2010	34	10	0	0	101	0	180	0.01	91.91
2010	34	11	0	0.6	101	0	169.5	2.24	87.14
2010	34	12	0	1.1	101	0	409.5	2.68	88.26
2010	34	13	0	2.8	101	0	515	2.68	82.38
2010	34	14	0	2.8	101	0	254.5	2.24	83.06
2010	34	15	0	3.3	101	0	102.5	4.92	84.54
2010	34	16	0	3.3	101	0	124	4.92	89.24
2010	34	17	0	2.8	101	0	52	7.6	92.11
2010	34	18	0	2.2	101	0	0	8.05	88.73
2010	34	19	0	2.2	101	0	0	8.94	84.87
2010	34	20	0	1.7	101	0	0	7.6	82.6
2010	34	21	0	1.1	101	0	0	7.6	81.24
2010	34	22	0	0.6	102	0	0	7.15	80.51
2010	34	23	0	0.6	102	0	0	10.28	85.91
2010	35	0	0	0	102	0	0	6.26	85.22
2010	35	1	0	0	102	0	0	5.81	85.1
2010	35	2	0	0	102	0	0	6.71	85.37
2010	35	3	0	-0.6	102	0	0	5.81	84.1
2010	35	4	0	0	102	0	0	6.71	80.35
2010	35	5	0	-0.6	102	0	0	8.94	81.14
2010	35	6	0	-1.1	102	0	0	7.6	75.91
2010	35	7	0	-1.7	102	0	0	7.15	74.03
2010	35	8	0	-1.7	102	0	92.5	6.26	68.09
2010	35	9	0	-1.1	102	0	268.5	9.83	65.63
2010	35	10	0	0	102	0	426.5	7.6	58.8
2010	35	11	0	0.6	102	0	538.5	6.26	57.11
2010	35	12	0	1.7	102	0	594	6.26	52.95
2010	35	13	0	1.7	102	0	587	6.71	53.67
2010	35	14	0	2.8	102	0	519	8.05	55.27
2010	35	15	0	3.3	102	0	396	6.26	58.33
2010	35	16	0	2.8	102	0	233.5	7.6	67.86
2010	35	17	0	2.8	102	0	63.5	5.81	68.29
2010	35	18	0	2.2	102	0	0	4.47	69.84
2010	35	19	0	2.2	102	0	0	6.26	70.66
2010	35	20	0	1.7	102	0	0	4.02	70.35
2010	35	21	0	1.7	102	0	0	6.26	75.34
2010	35	22	0	1.7	102	0	0	3.58	74.18
2010	35	23	0	1.1	102	0	0	2.68	71.98
2010	36	0	0	-0.6	102	0	0	2.68	75.8
2010	36	1	0	-1.7	102	0	0	2.68	74.93
2010	36	2	0	-0.6	102	0	0	1.34	74.06
2010	36	3	0	-0.6	102	0	0	3.13	78.35
2010	36	4	0	-1.1	102	0	0	2.68	76.97
2010	36	5	0	-1.1	102	0	0	4.02	75.72
2010	36	6	0	-1.7	102	0	0	2.68	74.82
2010	36	7	0	-1.1	102	0	0	3.13	76.69
2010	36	8	0	0	102	0	42.5	5.81	72.75
2010	36	9	0	0.6	102	0	113.5	4.92	69.7
2010	36	10	0	1.1	102	0	198	5.81	68.02
2010	36	11	0	1.7	102	0	297.5	2.24	65.93
2010	36	12	0	2.2	102	0	343	3.13	62
2010	36	13	0	2.8	102	0	309.5	2.68	66.38
2010	36	14	0	2.2	102	0	256.5	2.68	67.65
2010	36	15	0	2.2	101	0	165	3.13	73.61
2010	36	16	0	1.7	101	0	75	3.58	74.63
2010	36	17	0	1.1	101	0	15.5	3.13	72.04
2010	36	18	0	0.6	101	0	0	3.13	71.46
2010	36	19	0	1.1	101	0	0	2.24	73.22
2010	36	20	0	1.7	101	0	0	0.01	76.61
2010	36	21	0	1.1	101	0	0	2.68	79.73
2010	36	22	0	1.1	101	0	0	3.58	82.17
2010	36	23	0	1.1	101	0	0	4.47	84.07
2010	37	0	0	1.1	101	0	0	4.92	85.46
2010	37	1	0	0.6	101	0	0	4.47	85.31
2010	37	2	0	0	100	0	0	8.05	83.7
2010	37	3	0	-0.6	100	0	0	8.94	87
2010	37	4	0	-0.6	100	0	0	9.83	83.23
2010	37	5	0	-2.2	100	0	0	9.39	84.89
2010	37	6	0	-2.2	100	0	0	9.39	85.54
2010	37	7	0	-3.3	100	0	0	8.94	82.32
2010	37	8	0	-3.9	100	0.25	16	11.18	80.11
2010	37	9	0	-3.9	100	0	59.5	9.39	78.77
2010	37	10	0	-4.4	100	0	15	9.39	78.59
2010	37	11	0	-4.4	100	0.25	44.5	10.73	78.84
2010	37	12	0	-4.4	100	0	81	12.52	78.39
2010	37	13	0	-3.9	100	0	62	10.73	76.42
2010	37	14	0	-3.9	100	0	22.5	10.28	73.86
2010	37	15	0	-3.3	100	0	59.5	12.52	76.91
2010	37	16	0	-3.3	100	0	11.5	8.94	75.38
2010	37	17	0	-3.3	100	0	4.5	8.94	75.6
2010	37	18	0	-3.3	100	0	0	7.6	76.51
2010	37	19	0	-4.4	100	0	0	7.15	76.6
2010	37	20	0	-5	100	0	0	7.15	75.4
2010	37	21	0	-5	100	0	0	7.6	79.2
2010	37	22	0	-5	100	0	0	9.83	76.67
2010	37	23	0	-5.6	100	0	0	8.05	79.82
2010	38	0	0	-6.1	100	0	0	9.39	76.84
2010	38	1	0	-6.7	100	0	0	9.39	80.84
2010	38	2	0	-7.2	100	0	0	6.26	79.24
2010	38	3	0	-7.8	100	0	0	5.81	78.45
2010	38	4	0	-7.8	101	0	0	6.26	83.74
2010	38	5	0	-8.3	101	0	0	8.94	82.82
2010	38	6	0	-8.3	101	0	0	7.15	82.17
2010	38	7	0	-8.3	101	0	0	6.26	83.25
2010	38	8	0	-7.8	101	0	104.5	5.81	81.11
2010	38	9	0	-6.7	101	0	284	7.6	73.98
2010	38	10	0	-5	101	0	443	8.05	68.54
2010	38	11	0	-3.3	101	0	557	7.6	63.57
2010	38	12	0	-1.7	101	0	614.5	8.94	62.74
2010	38	13	0	-0.6	100	0	607.5	6.71	65.42
2010	38	14	0	0.6	100	0	540	7.6	67.06
2010	38	15	0	1.7	100	0	417	9.39	67.58
2010	38	16	0	1.1	101	0	252.5	9.39	66.9
2010	38	17	0	0.6	101	0	76	8.05	74.88
2010	38	18	0	-0.6	101	0	0	8.94	72.1
2010	38	19	0	-1.7	101	0	0	7.6	73.87
2010	38	20	0	-2.8	101	0	0	9.39	76.72
2010	38	21	0	-3.9	101	0	0	10.28	80.58
2010	38	22	0	-5	101	0	0	9.83	79.07
2010	38	23	0	-5	101	0	0	7.6	84.48
2010	39	0	0	-5	101	0	0	6.26	84.67
2010	39	1	0	-5	101	0	0	6.71	85.34
2010	39	2	0	-5	101	0	0	4.47	86.08
2010	39	3	0	-5	101	0	0	5.81	86.3
2010	39	4	0	-5	101	0	0	7.6	85.56
2010	39	5	0	-5	101	0	0	6.71	84.81
2010	39	6	0	-5	101	0	0	6.26	84.16
2010	39	7	0	-4.4	101	0	0	8.05	79.58
2010	39	8	0	-3.9	101	0	104	8.05	76.98
2010	39	9	0	-2.8	101	0	280.5	7.15	73.65
2010	39	10	0	-1.7	101	0	440	7.15	66.94
2010	39	11	0	-0.6	101	0	554.5	8.94	65.53
2010	39	12	0	1.7	101	0	611	7.15	68.57
2010	39	13	0	2.2	101	0	605	8.94	66.07
2010	39	14	0	2.8	101	0	537.5	7.15	67.5
2010	39	15	0	3.9	101	0	415.5	7.6	68.17
2010	39	16	0	3.3	101	0	252.5	7.6	73.28
2010	39	17	0	2.8	101	0	77.5	9.39	71.68
2010	39	18	0	1.7	101	0	0	9.39	75.5
2010	39	19	0	1.1	101	0	0	10.28	73.86
2010	39	20	0	1.1	101	0	0	6.71	78.12
2010	39	21	0	0.6	101	0	0	6.71	77.86
2010	39	22	0	0	101	0	0	9.39	84.18
2010	39	23	0	-1.1	101	0	0	9.83	84.38
2010	40	0	0	-1.7	101	0	0	8.05	84.11
2010	40	1	0	-1.7	101	0	0	7.15	83.75
2010	40	2	0	-1.7	101	0	0	4.02	90.15
2010	40	3	0	-1.7	101	0	0	4.47	90.14
2010	40	4	0	-1.7	101	0	0	5.81	89.7
2010	40	5	0	-2.2	101	0	0	4.02	88.97
2010	40	6	0	-2.2	101	0	0	3.58	94.93
2010	40	7	0	-2.2	101	0	0	4.02	89.67
2010	40	8	0	-1.1	101	0	103	4.47	80.74
2010	40	9	0	0	101	0	277.5	5.81	75.59
2010	40	10	0	1.7	101	0	433	4.02	72.92
2010	40	11	0	2.2	101	0	543.5	4.47	70.35
2010	40	12	0	3.9	101	0	597	2.68	67.15
2010	40	13	0	4.4	101	0	589	3.13	64.39
2010	40	14	0	3.9	101	0	392	4.47	68.88
2010	40	15	0	3.3	101	0	236	4.92	80.39
2010	40	16	0	3.3	101	0	126	4.47	85.87
2010	40	17	0	3.3	101	0	29.5	4.47	83.89
2010	40	18	0	2.2	101	0	0	4.02	90.23
2010	40	19	0	2.2	101	0	0	1.34	82.18
2010	40	20	0	2.2	100	0	0	2.68	87.76
2010	40	21	0	2.2	100	0	0	4.47	91.34
2010	40	22	0	0.6	100	0	0	4.92	94.32
2010	40	23	0	0	100	0.25	0	3.58	92.18
2010	41	0	0	0	100	0.25	0	1.34	88.9
2010	41	1	0	0	100	0.51	0	0.01	90.4
2010	41	2	0	0	100	0.51	0	2.24	93.2
2010	41	3	0	0	100	1.02	0	3.58	95.51
2010	41	4	0	0	99	1.02	0	4.02	97.21
2010	41	5	0	0	99	0.76	0	4.47	98.32
2010	41	6	0	0	99	0.51	0	6.71	99.01
2010	41	7	0	-0.6	99	1.02	0	6.26	99.41
2010	41	8	0	0	99	1.78	6	8.05	99.58
2010	41	9	0	0	98	1.52	28.5	6.71	99.44
2010	41	10	0	-0.6	98	1.27	181.5	9.39	99.26
2010	41	11	0	-0.6	98	0.51	42.5	9.39	98.98
2010	41	12	0	-0.6	98	0.25	61	12.52	98.99
2010	41	13	0	-0.6	98	0.51	37	13.41	99.29
2010	41	14	0	-0.6	98	1.02	54	12.96	100
2010	41	15	0	0	98	0.51	82	12.52	100
2010	41	16	0	0	98	0.76	33	8.94	100
2010	41	17	0	0	98	0.25	19.5	9.83	100
2010	41	18	0	0	98	0	0	10.73	97.72
2010	41	19	0	0	98	0.51	0	9.83	94.25
2010	41	20	0	-0.6	98	0.25	0	11.62	92.48
2010	41	21	0	-0.6	98	0.51	0	9.83	92.86
2010	41	22	0	-0.6	98	0.51	0	10.73	94.27
2010	41	23	0	0	99	0.25	0	14.31	94.66
2010	42	0	0	0	99	0.25	0	10.73	92.25
2010	42	1	0	0.6	99	0	0	11.62	88.24
2010	42	2	0	1.1	99	0	0	8.94	85.16
2010	42	3	0	0.6	99	0	0	8.05	82.58
2010	42	4	0	0	99	0	0	7.6	85.48
2010	42	5	0	-0.6	99	0	0	9.39	82.33
2010	42	6	0	-1.1	99	0	0	9.39	85.17
2010	42	7	0	-1.7	99	0	0	8.94	83.41
2010	42	8	0	-2.2	100	0	62	8.94	85.36
2010	42	9	0	-1.7	100	0	301.5	9.83	82.7
2010	42	10	0	-1.1	100	0	467	10.28	80.62
2010	42	11	0	0	100	0	586	7.6	84.07
2010	42	12	0	1.1	100	0	645	9.83	86.81
2010	42	13	0	1.7	100	0	639.5	9.39	88.88
2010	42	14	0	1.7	100	0	570	9.83	84.13
2010	42	15	0	2.2	100	0	443	9.39	90.58
2010	42	16	0	2.2	100	0	274	9.39	88.27
2010	42	17	0	2.2	100	0	90	8.05	82.46
2010	42	18	0	1.7	100	0	0	8.05	83.43
2010	42	19	0	1.1	100	0	0	8.05	85.69
2010	42	20	0	0.6	100	0	0	7.6	82.9
2010	42	21	0	0	100	0	0	10.73	86.81
2010	42	22	0	-1.1	100	0	0	8.94	84.15
2010	42	23	0	-2.2	100	0	0	7.6	87.49
2010	43	0	0	-2.2	100	0	0	7.6	84.54
2010	43	1	0	-3.3	100	0	0	7.6	88.69
